a
   RHCl/A    RHpO/A   RHO/A      MRCI+Q/rotated     DW-CAS
                 -0.34337150194071852649
                  0.47682697296680925936
                 -1.12967204566678125488
                 -0.40971147533201135449
                 -0.61261300782281613575
                  0.39784688756570352197
                  0.53322567932249342881
                 -0.53564668230341438981
                 -0.72778760888801918849
                  0.48265938911327310734
                 -0.23533757804024979521
                 -0.84673875125344644221
                 -0.15704937952350819796
                  1.33185485711151163635
                 -0.25621809407971740669
                  0.52532772114152292975
                  0.30979296022364910534
                 -0.56713902637625590586
                 -0.10049236068450366488
                 -0.71479298601667107249
                 -0.34862387914663794941
                 -0.31401425737000204785
                  0.77893177436544902559
                 -0.02834414612090899871
                 -0.32625283542026306538
                  0.58746555678057166272
                  0.26269943959648384135
                  0.95142784140228409129
                  0.57056811040911770139
                 -1.40181537939204914345
                 -1.03785072952969259497
                 -0.26585388295703532568
                 -0.44290890459218223985
                  0.09819995314881881099
                  0.58996118959892029920
                  0.80820181014636860439
                  0.28230269840664706793
                  0.38640326209641506772
                  0.12074051347116065980
                  0.15146878477514419403
                  0.93550516680682938020
                 -0.72061375729464105522
                 -1.07028629999000490791
                 -1.59729146436202307235
                  0.02276711820712404993
                  0.95713111189107635823
                 -0.64046789184433350339
                  1.42015185399428478519
                 -0.25732377431785335986
                 -0.19489962859467827028
                  0.42886147330603785477
                  0.55871946901130953300
                 -0.16907437826595950181
                  0.68402763512506448151
                  0.51226030549454593110
                 -0.61463034923008197374
                  0.16705187856397182844
                 -0.95829907354159626909
                  0.10321836944994007557
                  0.02585209741582039297
                 -0.54305472472501548076
                 -1.05970220760362376922
                  0.00718615301913189640
                 -2.14423528057194667795
                 -0.52063981858426156002
                  0.33431890719604906437
                 -1.25528322867933672669
                  1.26896694248516239689
                  0.03023432600415430077
                  0.86016809314427944422
                  2.09238961467254291904
                 -0.29794523597876260146
                 -0.31223788965489102099
                  0.15081669060818558847
                  0.18970074940668960051
                  0.35446505224349278418
                 -0.11252707421881875949
                  0.24517861124791409666
                 -0.21178046723623805692
                  0.20497013181612347421
                  0.28515671617149668249
                 -0.27615231599136069729
                  0.24946330608320160804
                  0.12836894826422301508
                  0.31928333090529392724
                  0.36455690806688473282
                 -0.08934103963771902746
                 -0.13659815935272040521
                  0.31557916172408706501
                 -0.22798630035825553919
                 -0.18023733081465928563
                 -0.08794553420560952128
                  0.27421264612456980325
                 -0.31874532471966832148
                 -0.12684658116480140855
                  0.21822980731629285089
                  0.03821119075781442137
                 -0.38143563679254027798
                  0.36011167717185910142
                  0.19017020110937191135
                  0.18911943567789651910
                 -0.09864038482915855888
                 -0.22523824578359566417
                 -0.09006432616342092967
                 -0.08590110347277020442
                  0.04906897858759209224
                 -0.13084994560349608173
                  0.02009048585287550454
                  0.02863008381881795156
                  0.00240216638126374091
                  0.03106083086736989921
                  0.05929680408735514552
                  0.38988175938801711284
                  0.00716784608057780166
                  0.02702663538224723758
                  0.29172396713380288613
                  0.20311833949306315472
                 -0.15192713075269997924
                  0.12588805594328264514
                  0.10949948542637590043
                  0.09035471626684962732
                 -0.41552043001297167546
                  0.03870703947260238642
                  0.03358395443261649738
                 -0.15034365120186188314
                  0.31515146743276511998
                  0.34450029528884906771
                  0.16133913639166269638
                 -0.06910973714622414832
                 -0.02203646795728072746
                 -0.32491803271086877603
                 -0.20947789884932799254
                 -0.18096755236251713117
                  0.21080417255382022379
                 -0.09249122761449080077
                  0.01310354429440258039
                 -0.11945184156506455375
                  0.19801477432915223775
                 -0.18911945357980028404
                  0.01440750764020006999
                  0.40960585526044257509
                  0.16041893971743190206
                 -0.31954719083249261136
                 -0.17695738012196635114
                 -0.35969004097001799902
                 -0.24546328179319348850
                  0.27917930449382172275
                 -0.36993328297247701775
                 -0.12082221291912526029
                  0.06169361305016272945
                  0.16544868244055285778
                 -0.26623523849512609196
                  0.16267849873313497411
                 -0.32987653156858653958
                 -0.01452175408225546242
                  0.17195737165245592037
                  0.31153835254092859808
                 -0.17872401753238476019
                  0.19151444514110155248
                  0.26119095878769499341
                 -0.19005705282370397025
                  0.29763766104815347902
                  0.07688852079757590996
                 -0.17984183704712353169
                 -0.30467594256337870995
                  0.24425380609018101929
                 -0.00875363025289841931
                  0.40486946274876478569
                 -0.14721461766307111785
                  0.14712870804978694927
                 -0.05741962956477834196
                  0.14699864348926669488
                  0.04813608642499319495
                 -0.38489377736745927772
                 -0.01311127975323066706
                  0.23243669290605400990
                 -0.18482001663561115068
                 -0.24464736535612136015
                  0.13790925256546715527
                  0.46681821500362452593
                 -0.25812134758702692805
                 -0.18719248165048038568
                 -0.65381832647840931738
                  0.01129677145319981854
                  0.20378980497232163094
                  0.08919021446069844150
                  0.51671147324558819314
                  0.03609552519240917523
                 -0.19673013141370152002
                 -0.36986007911799206882
                 -0.15964027958539667162
                  0.53834642783013886280
                  0.22467762217381634371
                  0.42229338416672140832
                  0.34444958030676559035
                  0.37031945863559279086
                 -0.18533422477246605520
                 -0.04836504605750729935
                  0.19605674583509960507
                 -0.33755882714257967603
                 -0.51562690824678492074
                  0.49950688954519040230
                  0.32769439780321329980
                  0.10696256999103839758
                 -0.05143101558953384889
                  0.36605118311493234362
                 -0.26019811908385198640
                 -0.34431397793484297409
                 -0.06159462793568971223
                  0.35573705523071524892
                  0.20251695125977442480
                 -0.15539763483185770054
                 -0.31620986401419060030
                 -0.55129469694221955312
                 -0.05045156069695962142
                  0.38725976431117020704
                 -0.51428198935486957311
                 -0.33206702556804473803
                  0.58941615837300564973
                  0.33889287328538181265
                 -0.13462374454207495789
                  0.18756619581616434944
                 -0.29745350265173414739
                  0.30395335853487120970
                 -0.19972119868319854197
                 -0.25864152278543245389
                  0.30541637116424302789
                  0.12657492864287320233
                 -0.11847885419702544607
                 -0.07416001511212627628
                 -0.12800452445162988080
                  0.31378756334502116987
                 -0.12483332044523282045
                  0.16623656335674266704
                  0.39065797232743998402
                  0.67521039504589097646
                 -0.39496727169621331788
                 -0.21009148119740203575
                 -0.15449169125386838508
                 -0.71908100185835410745
                  0.45685774394832195933
                 -0.07777467647259554695
                 -0.04147438015437437259
                  0.30686180218570763278
                  0.04781956035541250899
                 -0.60069136907485454202
                  0.18053322552989217731
                 -0.22086516285576560104
                  0.59449472542128123376
                  0.14306504996823640741
                  0.36089035946324993231
                 -0.08576776732579406703
                 -0.03833675508439302743
                 -0.35262677762427147021
                 -0.22660150714173141195
                  0.12888277559295746588
                  0.01899454324293998672
                 -0.13936659632047523893
                 -0.28153432252690707704
                 -0.30770743732265826154
                  0.26862076004292889664
                  0.04916139837734470608
                  0.16353999248755587970
                  0.78072059524429782140
                 -0.09453167960587541274
                  0.42187922660617444004
                  0.21857688455547716333
                  0.80333277529095215019
                  0.10081543614317764468
                  0.03842553523297971563
                 -0.11678980987769736755
                 -0.33702610611309091748
                 -0.23040174896191334408
                  0.00777157384279711892
                  0.39017516263777868302
                  0.22385231330908100800
                 -0.12170649337289396463
                 -0.15376683111399766513
                 -0.12125794451917121242
                  0.08181990383435883141
                  0.15037521389520272508
                 -0.37629311190285108513
                  0.00625728770840906431
                 -0.04825723118518221444
                  0.23474842322446748399
                  0.34329700938085178086
                 -0.28146821118897652481
                 -0.13471162122401547645
                  0.17744540909300987597
                 -0.15766180102899235438
                 -0.50794760598285182418
                 -0.25654441299048474923
                  0.01813241916641214480
                  0.29584430741289713396
                 -0.35617780916266689184
                  0.19723450393035540928
                  0.01391992229149124037
                 -0.35571686650989997602
                  0.14583515742450736674
                  0.00539279369249238104
                 -0.05642670529900652154
                  0.20000939475617046659
                  0.01284580811640493279
                  0.02715588252171960426
                 -0.00834372211330052828
                 -0.42064576720013929778
                 -0.00880703919492714649
                  0.42595779083098422868
                  0.05708288516549429870
                  0.24268247568962356131
                  0.11616958042376006321
                 -0.31326791907827672423
                 -0.27131641215329116434
                  0.40311383516333387789
                 -0.32214436238466753748
                 -0.24903249671288185674
                 -0.47121132279019567468
                  0.01738521820532071618
                 -0.10117823845798083748
                 -0.34879097611982695648
                  0.12100697280908537246
                 -0.60003198081720365842
                 -0.21439720771622597373
                  0.32202639422485862530
                 -0.03120020754702253554
                  0.31704997325976891354
                 -0.38743237231258609299
                  0.08823256733945614161
                  0.22811070089470655842
                  0.43492531520876998030
                 -0.10429379060064267182
                 -0.35986804481842854520
                 -0.49958061869241815467
                 -0.24947222076774872024
                 -0.14158692875068223938
                  0.14814177828185728925
                  0.43893521186786943478
                 -0.18877663209728157145
                 -0.51021183476526621448
                  0.00087503644001750815
                  0.06337462945616638421
                 -0.06102196957643271635
                 -0.07006305877875428079
                 -0.13836648587658265108
                  0.71049945882915888085
                  0.03704891541375272823
                 -0.19521567291256169963
                 -0.34494084077387532350
                 -0.32507229217545680067
                  0.04745823117486474424
                 -0.12011946640362933247
                 -0.06018442335097367452
                 -0.23522860915016899352
                  0.07291521145561731532
                  0.40049595876288862639
                  0.46692544293910431819
                  0.51779449246445430344
                 -0.39674992777069817418
                  0.58227246285817946259
                 -0.13629132911820446283
                 -0.24046423465545563314
                 -0.16966918186383161959
                  0.18593607074153228886
                 -0.38512718673947660131
                  0.00335080530413563475
                  0.07713615855171121471
                 -0.28285803122113423180
                  0.06363168787537706872
                  0.02263819391011315588
                  0.09737814716287981898
                 -0.37678648818771715012
                  0.37848285890345539917
                  0.39969595755317499641
                  0.19028143378814613151
                  0.26190564557894535636
                 -0.05156142461837415203
                 -0.43387302746232631057
                 -0.07175106970984417021
                  0.38060710198082847722
                 -0.54530903487734816437
                 -0.49521875760364819641
                  0.15232295574072252098
                  0.70782093913294419352
                 -0.21624213655118296185
                 -0.03058344595160649576
                 -0.13268773237249478769
                 -0.07712044850218965908
                  0.03944807417644256159
                 -0.36140974435896050521
                  0.11375985180264948371
                  0.34628353954380991508
                  0.29466392013568187824
                 -0.20569111938218737068
                  0.13856023446360221651
                 -0.03205824462084433391
                 -0.11426607760624039878
                 -0.19140633041165594497
                 -0.27055966430303718395
                 -0.01990196010866429957
                 -0.10585632926821787747
                 -0.26208466787888762273
                  0.16536418549152384627
                  0.04024651438363110317
                 -0.03115257405038274197
                  0.18735434893753291630
                  0.44115035378309058745
                 -0.13297296464443505992
                  0.63574873036046830599
                 -0.51331556876795092492
                 -0.19159175047999274510
                  0.06778393829112598634
                 -0.37911997379572875966
                  0.36892395236160119287
                  0.04812025802192280988
                  0.29308695494475484056
                 -0.12123482594861616224
                  0.10926125343278610125
                  0.11257633629804328357
                 -0.08803290666393795427
                 -0.01961220948908289768
                  0.14770993168429871756
                  0.07640816161543592666
                  0.00631852345884555914
                  0.40073495814822424066
                 -0.25530295298030308837
                  0.07094565425082832721
                  0.02207770642556154683
                  0.00279859949043393102
                  0.16314616030980472194
                  0.31038390920193470457
                 -0.07608079025418934549
                  0.15882450885253393547
                  0.00360893520254260526
                 -0.37420102610434913259
                  0.11295248170555212408
                 -0.44342566289560725323
                 -0.40366061123883634210
                 -0.08445324721513282340
                  0.15507073727109221828
                  0.27754656659600912549
                  0.65558291840578442056
                 -0.41205215776190795562
                 -0.10907844814695674684
                 -0.63447863443958485430
                 -0.21873932787934571853
                  0.00083349852436813508
                 -0.06683047219342080902
                  0.00041703830253823990
                 -0.69384089838105356129
                 -0.06441181648259447501
                  0.14233492282926435424
                 -0.27892686943780103936
                 -0.23236558830152734267
                 -0.01240853139626110074
                  0.36615826267434414820
                 -0.59455028219612204854
                  0.44108818640670677258
                  0.49189607400759688405
                  0.14360969652285190956
                 -0.47509130236068447539
                 -0.28491894735634987201
                 -0.33563717854379493399
                  0.05114544510023405488
                  0.48480257230835405169
                  0.03862576102946256584
                  0.12786030322762956257
                  0.19839255836390415344
                 -0.24217618751083810902
                  0.31142789145665422668
                 -0.45712084144212544734
                  0.32227377603604090428
                  0.50033964900763228112
                 -0.33504615713853014292
                  0.02295758198336447439
                  0.08475757919031523535
                  0.16564674010217053657
                  0.16615121175806973897
                  0.28707848849309758332
                  0.11400955518048168369
                  0.14768450546267825052
                 -0.26307216872896171944
                 -0.24983959222908463937
                 -0.29364328280801982318
                  0.02570257493506349078
                  0.14592754015084896668
                  0.07967672838970991933
                 -0.02331207513623421990
                  0.07251110940141168582
                  0.40445190319259638478
                  0.09031181480780972604
                  0.02330766612786897007
                  0.18026703650052189332
                  0.25037296929057212269
                 -0.32518952205702644775
                 -0.45326622715379877304
                  0.09173100501629255499
                 -0.20824440382383249681
                  0.07953148987198412068
                  0.31868314058325747373
                 -0.36858566799268582814
                 -0.26681700934623764354
                  0.18284867542164703891
                 -0.24141065005148321099
                  0.24609829762333179648
                 -0.36032327859313023621
                  0.18828901490485749903
                 -0.19407145395162739288
                  0.28038806002275895590
                 -0.31842574517050958871
                 -0.12568906244972810615
                  0.00297083220478248401
                  0.49616949796037884690
                  0.02420613731266207588
                 -0.21948735187222737086
                  0.25151465648928716945
                  0.33791753951339037476
                  0.00941935805425627576
                  0.21006239424261355375
                 -0.01066345769777924356
                  0.36127593366030935629
                  0.30653972783216670850
                  0.05393463157661634866
                 -0.52099251075510188969
                 -0.07621316722809123867
                  0.27742099470644732140
                 -0.04235697273512283728
                  0.27379485436471628912
                  0.07682864473649154979
                  0.11306172489870351672
                 -0.01581645854859439412
                 -0.33554514155494408190
                 -0.51373974464719840416
                 -0.58827170152514507429
                 -0.08006720962871635705
                  0.05635068496272603589
                 -0.12299976899316089618
                 -0.10173510833192418723
                  0.29645313826020880388
                  0.71235613268334341264
                 -0.19244070805557900172
                  0.53068861244678566802
                 -0.34263636801980124069
                 -0.50062898065822969418
                  0.34658957740318685481
                  0.38546242815518411140
                 -0.20797278962535273306
                 -0.37307253683159979918
                  0.02930119850446156332
                  0.04559029061148751200
                  0.06388988352328754672
                 -0.40035757532990667862
                 -0.35649771964206661279
                 -0.19937269056740397621
                  0.40203045570021767041
                  0.15144836193843927430
                  0.03522336258279092081
                 -0.15165779185953864872
                 -0.37442707372388950304
                 -0.20645625064458783537
                 -0.18719671136273316470
                  0.22043910545287773162
                 -0.28316170629673076409
                  0.20218734429332671509
                 -0.81728454810991768564
                  0.37457926351546122490
                 -0.12898174711831081329
                 -0.19610065154640704543
                  0.10983632616365139600
                 -0.48034847463768820530
                 -0.07567051949321645932
                  0.23667301746966309950
                  0.52825621599916716686
                  0.23736836281574916208
                  0.80368793862995835386
                  0.26152142909428871542
                 -0.10638767335765386690
                 -0.45170563031488786265
                  0.00697958088346907479
                  0.25176175549161944334
                 -0.96680534335218215602
                  0.35121984568163244766
                  0.17968411625230656936
                  0.05402278698849812683
                 -0.37377895298644220334
                 -0.09226504260884382802
                  0.31157075814313450746
                  0.07807109131123175783
                 -0.02390231416352287322
                 -0.17087400373707320456
                  0.04523790508925033815
                 -0.35613986894016641527
                  0.05428878559838286322
                 -0.21242038404945420837
                  0.08360524346655150152
                 -0.64785564096743519791
                 -0.24552594342865460830
                 -0.06934483151111778265
                 -0.18485536485521122940
                  0.47402863410968132385
                 -0.12243443327185238312
                  0.12167632564161566522
                 -0.54541537503764658812
                  0.08995591419428064506
                  0.52869395496848103910
                 -0.33807227269510220502
                 -0.37213353819736827433
                 -0.05101243717979479092
                  0.29039502390440902202
                 -0.19846097583125565933
                  0.02590736827086181221
                 -0.50147104223921701305
                 -0.04362189283163326464
                  0.19102223701425058433
                  0.21934452169358092943
                 -0.31412032851427673652
                 -0.48434999715712073742
                  0.08606196546470047670
                  0.79236061909199007047
                  0.12839355056811596612
                 -0.19600691233101411037
                 -0.10065025840725230766
                 -0.37448588099503948845
                  0.14714211108662464400
                  0.05708747909575394297
                  0.28721927290071003203
                 -0.24482052271922666309
                 -0.18113179021944755820
                 -0.15175992705710775188
                  0.12054900685309037633
                  0.01609199953569153893
                 -0.11140090403696403798
                 -0.56366851155930497441
                  0.05598314785049747500
                  0.35523439691493330361
                  0.37265538445716134275
                 -0.35720209126206692307
                 -0.05785734735774753640
                  0.26982370964270618874
                 -0.05488552826845165267
                 -0.45889307150295577387
                  0.15714790336839126739
                  0.23239306517737923219
                 -0.23166975340077988754
                 -0.08940673367470380883
                  0.48424031635958558750
                  0.36013823575181275194
                  0.05125290151411153461
                  0.08136337903944784733
                 -0.55744322057948514360
                 -0.37879625529400795525
                 -0.31158982497358822528
                  0.14887891573801570466
                 -0.04511022892779170679
                  0.32848366001030343542
                  0.13211004750490662474
                  0.25495718337394868147
                  0.27695049323295772847
                  0.19018847771951458148
                  0.37148056211319901987
                  0.08982114953962064274
                 -0.40357162878664987193
                 -0.03120427059590717353
                  0.03933859531023237155
                  0.13815166577722121088
                  0.00816919598497150429
                  0.11053596888691341604
                 -0.16394422631202740237
                 -0.02081831869747425429
                  0.21610237841074342313
                  0.38502476700993532033
                  0.04455900885251147525
                 -0.61985376408093362244
                 -0.18476581116368676061
                  0.56167577812106539437
                 -0.17202473881209312534
                 -0.14761233471566628794
                  0.13571414130221282068
                  0.21943812049138680664
                  0.27041475469436682122
                 -0.67365957719711322405
                 -0.26285980884275794711
                 -0.16650599078544847664
                 -0.05408868704309772318
                 -0.32770519745045184612
                 -0.14742924067617407813
                 -0.16253381807092801004
                  0.55694679711200034689
                 -0.41339734495224378374
                  0.03705012600472191303
                  0.11719172184539883297
                  0.16079239429516464788
                 -0.00034791061512506394
                  0.26316243540055866967
                 -0.33631546769548803510
                 -0.07017674482100021149
                 -0.67932576751335427279
                  0.47421767342249943056
                 -0.01953985302272232341
                 -0.16139816412853405514
                 -0.23410764673222703158
                 -0.51683388824112286297
                  0.07416080168456487542
                 -0.03642957161626501905
                 -0.49361345217185881307
                 -0.16206172957837378101
                  0.06214318061560895889
                  0.00455083892985290971
                  0.21763595902805757398
                 -0.11733522765752930905
                  0.32179989850936535634
                 -0.62203865715962602945
                  0.35709247860703091648
                 -0.43240265844762754144
                  0.33383582425248203851
                  0.08167625090976438074
                 -0.19816229485566944080
                  0.06186622036686863224
                  0.15268161551142389598
                  0.19904300867985352808
                 -0.47313007931471345868
                 -0.20089564017746844304
                  0.05867664267918914350
                 -0.48541176517994211181
                 -0.39670289794048074761
                  0.25402939078078867752
                  0.13911634713612996972
                 -0.01059085712690463130
                 -0.29290453348422318403
                  0.45521263407417544844
                  1.03890886073197541428
                  0.18870354517619311596
                  0.11139694673433053751
                 -0.68445347290626334935
                  0.91153667460718446058
                 -0.26830004558054654229
                  0.23794058704662313097
                 -0.26329847970807279678
                 -0.33958038456640821101
                 -0.24801869447439420235
                  0.31410751213091014922
                  0.10044237050832810487
                 -0.01447637401487733566
                 -0.10632660306648029913
                  0.17694052328562021037
                 -0.25109619131187016494
                  0.29121726132866737613
                 -0.20354360227287818241
                 -0.14522560152250663101
                  0.79937989582922519549
                  0.12839527418845292361
                 -0.06777896896118545955
                  0.03770773326898324562
                  0.59144283302420808113
                 -0.20651065392812478771
                  0.05103770343046797053
                 -0.42466354771530118173
                 -0.55801970209408602308
                 -0.19952978197479742661
                  0.43476703976310343558
                 -0.56126188667520382491
                  0.27671344048245538616
                 -0.07376900571643833782
                  0.03024325331723363985
                  0.01590217112279437850
                  0.13421385890251538719
                  0.61026383157510200039
                  0.17011815236522850880
                  0.01553434845866207697
                 -0.10780095320502454392
                  0.26598618105431137693
                 -0.62887660526068378530
                  0.18310822240324076127
                 -0.51883031022058656578
                  0.16282119169214701038
                  0.00301694765540409761
                 -0.16947886119281185824
                 -0.12030351956074046560
                 -0.34666218285021227485
                  0.11179879727211648743
                  0.53619117294899620862
                  0.16693890304662686863
                 -0.10946366383801364730
                 -0.18273303367599552649
                  0.09555774759177615429
                 -0.31607639079782778868
                 -0.23661386680053211884
                 -0.21294873313529846803
                  0.21912014468564702807
                  0.06193035082095661031
                 -0.10566194289078952029
                 -0.09107527224736190752
                  0.35921002256653694618
                  0.00718401665940401890
                  0.17479572553918565347
                 -0.03105440582227237539
                  0.26102889564232351072
                  0.41625137226712632943
                 -0.22359143276488213647
                 -0.17395455737622669834
                  0.04371721997592997039
                 -0.19287953651883932293
                 -0.08356725790282193422
                 -0.18981996740579837324
                  0.43532101426768882169
                 -0.29549405257990102314
                 -0.08628425285488225405
                 -0.16473191229959108228
                 -0.24397872151967450738
                  0.49927222699338852374
                 -0.13570223625831542846
                  0.11445551892869984534
                 -0.37075984615081414297
                 -0.13257164511162156106
                  0.10161967589770568021
                 -0.01716630779249593911
                 -0.18095090259266960464
                 -0.28562513950793194661
                 -0.20373824104396229262
                  0.47607634251878866438
                  0.54037140787409965181
                  0.58109652474846018588
                 -0.39537013955241423480
                 -0.15071053382217147742
                 -0.38693929744149763161
                  0.22496644222621609011
                  0.22714592722437590422
                 -0.06543016913310899241
                  0.56345841251059924915
                 -0.27554195857757096677
                 -0.17581150761896979784
                 -0.31400895292189273666
                 -0.22427775867355026485
                 -0.29826225458493671461
                  0.45043059973630183990
                  0.23994801682593289160
                  0.14634317534750601597
                  0.38844876733000560654
                 -0.12322981108506399217
                  0.08411567146151764651
                 -0.66830297966897567186
                 -0.09843465773313413159
                 -0.26743763682514637425
                  0.07895957999111076486
                 -0.01138970291236271123
                 -0.05650006894584969075
                  0.13747341874906149339
                  0.67820331230928410093
                 -0.00952059276125589299
                 -0.08290547090089611659
                 -0.01966680617469265466
                 -0.62104679449138011638
                 -0.55739709474178300574
                  0.15674104346978276481
                  0.10308203780100017033
                 -0.18618205144005578466
                  0.11610665319815428875
                  0.27010540168436625308
                  0.31428814872335575359
                  0.48686994928783483561
                 -0.01778470649097257938
                 -0.24414443421398820955
                 -0.01096150318710934456
                 -0.34358330405039960720
                  0.10576304726030137660
                  0.17986591379885097375
                 -0.05301583728502996806
                 -0.42390536166264963791
                 -0.04308610254105017107
                  0.16701349497674819466
                 -0.19795664694007064632
                  0.62372791528934290461
                 -0.34151000758418620373
                 -0.09377569319197009978
                 -0.07230134535132250184
                  0.16753882719465290618
                 -0.22893587259763678587
                  0.28652332151465442767
                  0.28308688129698533764
                 -0.12224145572590504327
                 -0.58468572393817053179
                  0.38114803324069557178
                 -0.23604050981807292442
                  0.06697611595760395720
                  0.08570884092958991340
                 -0.11829279197964652492
                 -0.39643159401275246401
                 -0.06480107491913349171
                  0.03638996562424890585
                 -0.38194550080095368561
                 -0.11641107627945580794
                  0.22758144755232700973
                  0.08238244469336553077
                  0.06780417860958080911
                 -0.25913597241509050972
                  0.34049401353460362341
                 -0.16011980844500298127
                 -0.27118381003008112939
                 -0.33159573181036278156
                  0.30728220759336782875
                 -0.15134644335888317035
                 -0.38093811308572711471
                  0.19368179623084391672
                  0.62469665207061053636
                 -0.12345167466083596663
                  0.29232097891125746747
                  0.41701207158388375884
                 -0.06223068961682232114
                  0.16802116905548503123
                  0.01637298836375583946
                 -0.23986128978853227256
                  0.16536462902131671138
                  0.27620758398926065214
                  0.10966227974803575973
                  0.14346595778002871335
                 -0.17293037760546292603
                  0.22480177192662365027
                 -0.11007880423331563302
                 -0.20852954148977867477
                 -0.41076929545008744604
                 -0.09172600873595779247
                 -0.12568395758250261451
                 -0.19356283758927819716
                 -0.12669341125354394162
                  0.02855942569391457103
                 -0.20307680398501390395
                 -0.05872440106079828553
                 -0.21505129776149412013
                 -0.12237035216084297951
                 -0.27357463982149060611
                  0.22122631268494122314
                  0.24287122722381726536
                  0.21820948319024890960
                 -0.27072167627482862651
                  0.13316103443437313225
                 -0.10313677911215453353
                  0.40012919597688323403
                 -0.17007709814282409577
                 -0.43436210935859342896
                 -0.52405845160715147646
                 -0.25837894739460542937
                 -0.09947219246609408094
                 -0.29982485678746517710
                  0.11550781140363994282
                  0.17309327184045875114
                  0.10103004552769700997
                 -0.47643990309693073915
                  0.23287101002457707977
                 -0.21104544568697447549
                 -0.39795976941330146737
                 -0.19918560103377011550
                  0.42227903007749667541
                  0.07649505691064288626
                  0.47012194264957296586
                 -0.06920058925993452514
                  0.37621108737608671690
                 -0.92414952705928687937
                 -0.18731647763862616096
                 -0.05157168218355596273
                 -0.08888701553235808794
                  0.48587043349342751153
                 -0.19709006254966696114
                  0.58142974031028515913
                  0.16588635394660158906
                  0.22623524771928196775
                 -0.60764553576167579241
                 -0.29961512230454934169
                  0.08835989759586697356
                  0.11393778839645117562
                 -0.18863218048686447581
                  0.27226758820334390210
                 -0.49581768918975882565
                  0.81707367997822533123
                  0.08707451612633197724
                 -0.55192200519294432048
                 -0.16534775155113815015
                  0.00929732212239378630
                  0.02183084362552127622
                  0.22643519167559175709
                 -0.45496566580871200536
                  0.19973040959556340179
                  0.19685490329862756487
                  0.18125008735181263875
                 -0.01382451305736057991
                  0.07408900442338932357
                  0.33435830387845733025
                 -0.11228169435408544286
                  0.17324289147219140705
                  0.22991675255635643516
                  0.17242110281688399764
                  0.56605615530884645370
                 -0.10681517162386941489
                 -0.18946168298029841814
                 -0.52659482130738199945
                  0.20601396247552883345
                  0.30104410391677871583
                 -0.06126096789810705351
                 -0.12743470832481051946
                 -0.44752990465730047021
                  0.25670050111343434285
                  0.10497151940771451417
                  0.17178366898941324625
                  0.00898105238915074787
                 -0.31650895495266584412
                  0.15434012556508483471
                 -0.07801508621118730114
                 -0.06993919548318430768
                 -0.01081470376674673224
                 -0.25499790890856061099
                 -0.22777728512989248166
                  0.08815775966826415455
                 -0.17733742254192833010
                 -0.27579084737945253059
                 -0.25979956818225252713
                  0.00156166136822045998
                  0.27654031654705790721
                 -0.40020425588705782483
                  0.00137977037397079465
                 -0.53803191173240993983
                  0.35321982055087769448
                 -0.10026296991489365429
                  0.17429585306124484312
                 -0.15349875331394022271
                 -0.46391576671097511930
                 -1.23582520138805640464
                 -0.37081169836572486220
                  0.08152323173363423825
                 -0.44203768806572979466
                 -0.40765907694174047249
                 -0.28114871429308607720
                  0.21679529291987342798
                  0.30628709753191440956
                 -0.15138034330451566323
                 -0.27878142029567176685
                  0.58986849500265925439
                  0.09218212698165956231
                  0.21412890361351422097
                  0.46522778769897227269
                  0.05608115961217149253
                 -0.03730404946691043278
                 -0.55480865634336096193
                 -0.46075731842824690920
                 -0.04920648088182521390
                  0.26928986953289341111
                  0.49310802377027040944
                  1.00436874817564336659
                  1.00457760311679544785
                 -0.18601035522204995010
                  0.05930469667478625168
                  0.35841561653007614208
                  0.16242428270453843075
                  0.02892846028248234266
                  0.06059581712541314835
                  0.20760254141252026949
                 -0.63617697994680155738
                 -0.21013245376125588848
                 -0.59033211522754280853
                 -0.36653030252573298720
                 -0.76892382692907423891
                  0.46661345200934878363
                  0.08257243907912924230
                  0.47165306458356964781
                  0.22488084849182612968
                 -0.00648531677196345895
                 -0.34426270231869893212
                 -0.03872838457633439452
                  0.79994617822497149362
                 -0.34692011658780907979
                 -0.89015349483054473367
                 -0.03673943463574393109
                  0.41429209209715461837
                 -0.32979472338969134659
                  1.08664435696873007409
                  0.32506101086969274583
                 -0.79754373454900162610
                  0.60005837448903542874
                  0.29796132997848356894
                 -0.17833820320563500972
                 -0.14892789850835788656
                 -0.24809582896335166668
                 -0.48445049633067049921
                 -0.06180806766662956531
                  0.46175025706370598222
                 -0.64038906657723193572
                 -0.55020319370081405275
                  0.34068267109872890641
                  0.02085360280167199154
                  0.47885923463472834793
                  0.35094629506383812068
                 -0.03026494841983597486
                 -0.57962304384545648706
                 -0.01162779148238642438
                 -0.01301478157109356958
                 -0.02497419401665261496
                  0.76300117239935916214
                 -0.23950034090048979984
                  0.32571853699362257606
                 -0.03839608311274399916
                 -0.00224514205345303312
